지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
279,2022-07-09 6:00,25,,1,320,72,22.7,19.5,996.5,1002.1,0,,,,9,9,,24,2000,,,26,,,,
279,2022-07-09 7:00,25.5,,1.3,290,70,22.8,19.6,997.1,1002.7,0,,,,8,8,,24,2000,,,28,,,,
279,2022-07-09 8:00,26.8,,1.5,320,66,23.2,19.9,997.3,1002.8,0.6,,,,7,2,,23,2000,,,29.9,,,,
279,2022-07-09 9:00,27.7,,1,320,65,24.1,20.5,997.3,1002.8,0.3,,,,9,1,,10,2000,,,35.1,,,,
279,2022-07-09 10:00,28.7,,1.7,320,63,24.7,20.9,997.1,1002.6,0.6,,,,7,4,,8,2000,,,41,,,,
279,2022-07-09 11:00,30,,1.7,290,58,24.6,20.8,996.7,1002.2,0.6,,,,7,7,,9,2000,,,48.4,,,,
279,2022-07-09 12:00,30.8,,1.6,290,56,24.9,21,996.5,1002,0.9,,,,8,5,,10,2000,,,51.8,,,,
279,2022-07-09 13:00,30.9,,1.7,340,58,25.8,21.6,996.1,1001.6,0.5,,,,9,8,,11,2000,,,45.9,,,,
279,2022-07-09 14:00,32.1,,2.1,340,56,26.8,22.2,996.1,1001.5,0.6,,,,7,4,,15,2000,,,52.9,,,,
279,2022-07-09 15:00,32.3,,1.9,320,53,25.5,21.4,996.1,1001.5,1,,,,7,0,,,2000,,,53.2,,,,
279,2022-07-09 16:00,31.9,,1.8,290,52,24.6,20.8,996,1001.4,1,,,,4,0,,,2000,,,50.6,,,,
279,2022-07-09 17:00,32.2,,1.7,320,53,25.5,21.4,996,1001.4,0.9,,,,3,0,,,2000,,,47.1,,,,
279,2022-07-09 18:00,30.8,,1.6,290,55,24.4,20.7,996,1001.5,1,,,,1,0,,,2000,,,41.4,,,,
279,2022-07-09 19:00,29.7,,0.9,320,61,25.3,21.3,996.3,1001.7,0.5,,,,0,0,,,2000,,,35.3,,,,
279,2022-07-09 20:00,28.6,,0.9,290,66,25.8,21.6,996.9,1002.4,0,,,,2,0,,,2000,,,31.7,,,,
279,2022-07-09 21:00,27.7,,0.7,290,70,26,21.7,997.9,1003.4,,,,,5,0,,,2000,,,29.9,,,,
279,2022-07-09 22:00,27.2,,1.3,270,71,25.5,21.4,998.6,1004.1,,,,,4,0,,,2000,,,28.8,,,,
279,2022-07-09 23:00,27.3,,0.8,270,70,25.3,21.3,999.1,1004.6,,,,,4,4,,17,1966,,,28.5,,,,
279,2022-07-10 0:00,27.6,,0.8,290,69,25.3,21.3,999.2,1004.7,,,,,2,2,,17,2000,,,28.3,,,,
279,2022-07-10 1:00,27,,0.2,0,73,26,21.7,999,1004.5,,,,,2,2,,12,2000,,,27.8,,,,
279,2022-07-10 2:00,25.3,,0.2,0,80,25.6,21.5,998.8,1004.4,,,,,2,0,,,2000,,,26.7,,,,
279,2022-07-10 3:00,24.7,,0.2,0,83,25.8,21.6,998.9,1004.4,,,,,7,0,,,1935,,,26.2,,,,
279,2022-07-10 4:00,24.2,,0.7,290,84,25.3,21.3,999.2,1004.8,,,,,4,0,,,1975,,,25.7,,,,
279,2022-07-10 5:00,24.1,,0.6,270,85,25.5,21.4,999.5,1005.1,,,,,5,0,,,1943,,,25.3,,,,
279,2022-07-10 6:00,23.8,,0.5,290,87,25.5,21.4,999.7,1005.3,0,,,,0,0,,,1764,,,25.6,,,,
279,2022-07-10 7:00,25.6,,0.2,0,81,26.4,22,999.8,1005.4,0.4,,,,1,0,,,1857,,,27.7,,,,
279,2022-07-10 8:00,27.5,,0.6,70,71,26,21.7,1000.5,1006,1,,,,4,0,,,2000,,,30.8,,,,
279,2022-07-10 9:00,28.3,,0.3,0,67,25.6,21.5,1000.7,1006.2,0.6,,,,9,0,,,1119,,,36.6,,,,
279,2022-07-10 10:00,29.5,,0.3,0,65,26.8,22.2,1000.8,1006.3,0,,,,8,8,,9,2000,,,37.3,,,,
279,2022-07-10 11:00,30.4,,0.5,250,62,26.8,22.2,1000.7,1006.2,0.5,,,,9,6,,10,2000,,,42.8,,,,
279,2022-07-10 12:00,32.1,,1.2,90,55,26.3,21.9,1000.7,1006.2,0.7,,,,7,2,,12,2000,,,51.5,,,,
279,2022-07-10 13:00,32.8,,0.9,70,52,25.8,21.6,1000.4,1005.8,0.9,,,,6,1,,16,2000,,,53.9,,,,
279,2022-07-10 14:00,33.9,,1.1,180,51,26.9,22.3,999.5,1004.9,0.7,,,,3,3,,,2000,,,54.6,,,,
279,2022-07-10 15:00,34.5,,1.5,140,47,25.6,21.5,998.6,1004,1,,,,6,0,,,2000,,,53.9,,,,
279,2022-07-10 16:00,35,,0.9,230,44,24.7,20.9,998.3,1003.7,0.7,,,,4,2,,19,2000,,,49.5,,,,
279,2022-07-10 17:00,33.7,,0.9,180,49,25.5,21.4,998.2,1003.6,0.7,,,,4,1,,,2000,,,46.7,,,,
279,2022-07-10 18:00,32,,1.9,110,57,27.1,22.4,997.9,1003.3,0.9,,,,2,0,,,2000,,,40.1,,,,
279,2022-07-10 19:00,30.4,,2.5,110,62,26.8,22.2,998.9,1004.4,0,,,,8,6,,67,2000,,,35.6,,,,
279,2022-07-10 20:00,29,,2.9,90,66,26.3,21.9,998.8,1004.3,0,,,,7,1,,11,2000,,,32.2,,,,
279,2022-07-10 21:00,28.2,,2.5,110,68,26,21.7,999.7,1005.2,,,,,9,4,,8,2000,,,31,,,,
279,2022-07-10 22:00,27.7,,2.6,90,71,26.3,21.9,1000.2,1005.7,,,,,9,8,,8,2000,,,30.3,,,,
279,2022-07-10 23:00,27.6,,1.9,140,71,26.1,21.8,1000.6,1006.1,,,,,10,9,,8,2000,,,29.9,,,,
279,2022-07-11 0:00,27.4,,1.5,110,73,26.6,22.1,1000.3,1005.8,,,,,10,9,,,2000,,,29.5,,,,
279,2022-07-11 1:00,26.7,0,0.5,110,77,26.9,22.3,1000.2,1005.7,,,,,10,4,,7,1940,,,28,,,,
279,2022-07-11 2:00,25.5,0,0.2,0,85,27.6,22.7,1000,1005.6,,,,,10,9,,7,1700,,,27.6,,,,
279,2022-07-11 3:00,24.5,1.3,0.3,0,95,29.1,23.6,999.7,1005.3,,,,,10,4,,8,612,,,26.9,,,,
279,2022-07-11 4:00,24.3,0,0,0,96,29.1,23.6,999.7,1005.3,,,,,10,4,,8,593,,,26.8,,,,
279,2022-07-11 5:00,24.4,,0.3,0,95,28.9,23.5,999.8,1005.4,,,,,10,5,,2,575,,,26.6,,,,
279,2022-07-11 6:00,24.5,,0.3,0,95,29.1,23.6,1000.3,1005.9,0,,,,10,10,,4,589,,,26.8,,,,
279,2022-07-11 7:00,24.5,0,0.1,0,94,28.8,23.4,1000.5,1006.1,0,,,,10,9,,4,753,,,26.9,,,,
279,2022-07-11 8:00,24.6,0.5,0.5,140,90,27.7,22.8,1000.8,1006.4,0,,,,10,8,,4,558,,,27.1,,,,
279,2022-07-11 9:00,24.6,1.6,0.2,0,91,28.1,23,1000.5,1006.1,0,,,,10,4,,10,759,,,27.7,,,,
279,2022-07-11 10:00,24.9,0.8,0.4,0,89,27.9,22.9,1000.7,1006.3,0,,,,10,3,,3,1044,,,28.5,,,,
279,2022-07-11 11:00,25.9,0.8,0.3,0,90,30,24.1,1000.9,1006.5,0,,,,10,6,,6,1937,,,30.9,,,,
279,2022-07-11 12:00,26.2,,0.9,160,81,27.4,22.6,1000.7,1006.3,0,,,,10,1,,5,2000,,,31.5,,,,
279,2022-07-11 13:00,27.3,,0.5,250,74,26.8,22.2,1000.6,1006.1,0.1,,,,9,2,,6,2000,,,34.5,,,,
279,2022-07-11 14:00,27.6,,0.7,160,75,27.6,22.7,1000.2,1005.7,0,,,,9,4,,10,2000,,,32.6,,,,
279,2022-07-11 15:00,28.5,,0.9,110,69,26.8,22.2,999.9,1005.4,0,,,,9,2,,6,2000,,,34.9,,,,
279,2022-07-11 16:00,28.2,,0.6,180,69,26.3,21.9,999.8,1005.3,0,,,,9,2,,14,2000,,,32.8,,,,
279,2022-07-11 17:00,27.6,,0.9,290,79,29.1,23.6,1000.2,1005.7,0,,,,1,1,,18,2000,,,30.8,,,,
279,2022-07-11 18:00,25.8,0.6,0.8,270,89,29.5,23.8,1000.5,1006.1,0,,,,0,0,,,1282,,,29.1,,,,
279,2022-07-11 19:00,26,,0.5,290,88,29.5,23.8,1000.9,1006.5,0,,,,6,0,,,1947,,,28.8,,,,
279,2022-07-11 20:00,25.1,,0.3,0,92,29.3,23.7,1001.4,1007,0,,,,4,1,,19,1715,,,27.3,,,,
279,2022-07-11 21:00,24.6,,0.6,270,92,28.4,23.2,1002.1,1007.7,,,,,4,4,,21,1811,,,26.4,,,,
279,2022-07-11 22:00,24.1,,0.5,290,93,27.7,22.8,1002.7,1008.3,,,,,7,2,,16,1787,,,25.7,,,,
279,2022-07-11 23:00,23.9,,1.1,270,91,26.9,22.3,1002.8,1008.4,,,,,5,4,,16,1996,,,25.3,,,,
279,2022-07-12 0:00,24,,0.3,0,92,27.4,22.6,1002.8,1008.4,,,,,3,3,,16,2000,,,25.8,,,,
279,2022-07-12 1:00,24,,0.4,0,92,27.4,22.6,1002.7,1008.3,,,,,4,2,,13,1982,,,25.6,,,,
279,2022-07-12 2:00,23.9,,0.5,270,93,27.4,22.6,1002.6,1008.2,,,,,5,2,,3,1671,,,25.2,,,,
279,2022-07-12 3:00,23.8,,0.8,270,93,27.2,22.5,1002.8,1008.4,,,,,10,7,,6,1864,,,25.4,,,,
279,2022-07-12 4:00,24.2,,0,0,91,27.4,22.6,1002.4,1008,,,,,10,7,,4,1998,,,25.7,,,,
279,2022-07-12 5:00,24.3,,0.2,0,92,27.9,22.9,1002.4,1008,,,,,10,9,,3,1799,,,25.6,,,,
279,2022-07-12 6:00,24.3,,0.2,0,92,27.9,22.9,1002.9,1008.5,0,,,,5,5,,2,1278,,,25.9,,,,
279,2022-07-12 7:00,24.8,,0.5,70,83,26,21.7,1003.2,1008.8,0,,,,7,5,,4,2000,,,26.7,,,,
279,2022-07-12 8:00,25.8,,1.1,70,82,27.1,22.4,1003.2,1008.8,0,,,,8,3,,6,2000,,,28.6,,,,
279,2022-07-12 9:00,25.8,,1.3,110,73,24.1,20.5,1003.3,1008.9,0,,,,9,7,,6,2000,,,28.4,,,,
279,2022-07-12 10:00,26.2,,1.6,90,71,24.1,20.5,1004.1,1009.7,0,,,,8,8,,10,2000,,,30.1,,,,
279,2022-07-12 11:00,27.4,,1.5,140,64,23.2,19.9,1004,1009.5,0.4,,,,7,6,,9,2000,,,34.6,,,,
279,2022-07-12 12:00,28.8,,1.4,140,62,24.4,20.7,1003.6,1009.1,0.6,,,,8,8,,10,2000,,,38.3,,,,
279,2022-07-12 13:00,29.3,,1.2,110,62,25.2,21.2,1003.2,1008.7,0.1,,,,9,9,,10,2000,,,38.4,,,,
279,2022-07-12 14:00,29,,1.7,70,62,24.7,20.9,1002.7,1008.2,0,,,,10,7,,11,2000,,,36.4,,,,
279,2022-07-12 15:00,29.9,,1.4,90,61,25.6,21.5,1002.4,1007.9,0,,,,10,6,,13,2000,,,37.3,,,,
279,2022-07-12 16:00,29,,1.8,70,62,24.7,20.9,1002.1,1007.6,0,,,,9,3,,10,2000,,,34.3,,,,
279,2022-07-12 17:00,28.8,,1.4,230,61,24.1,20.5,1002,1007.5,0,,,,10,2,,64,2000,,,33.9,,,,
279,2022-07-12 18:00,28.1,,0.8,160,64,24.3,20.6,1002.3,1007.8,0,,,,10,6,,10,2000,,,31.4,,,,
279,2022-07-12 19:00,27.2,,1.6,110,65,23.4,20,1002.5,1008,0,,,,10,9,,13,2000,,,29.5,,,,
279,2022-07-12 20:00,26.5,,0.8,140,67,23.1,19.8,1003,1008.6,0,,,,10,7,,12,2000,,,28.2,,,,
279,2022-07-12 21:00,25.7,,2,110,68,22.4,19.3,1003.3,1008.9,,,,,9,7,,13,2000,,,27.2,,,,
279,2022-07-12 22:00,25.2,,1.3,110,68,21.7,18.8,1004,1009.6,,,,,7,7,,11,2000,,,26.6,,,,
279,2022-07-12 23:00,24.7,,2.3,110,68,21,18.3,1004.2,1009.8,,,,,9,3,,10,2000,,,25.9,,,,
279,2022-07-13 0:00,24.3,,1.5,110,71,21.4,18.6,1003,1008.6,,,,,8,8,,6,2000,,,25.7,,,,
279,2022-07-13 1:00,24,,1.8,110,73,21.7,18.8,1002.8,1008.4,,,,,9,9,,6,2000,,,25.4,,,,
279,2022-07-13 2:00,23.9,,2.4,110,74,21.8,18.9,1002.6,1008.2,,,,,10,3,,6,2000,,,25,,,,
279,2022-07-13 3:00,23.9,,0.6,90,74,21.8,18.9,1003.3,1008.9,,,,,10,9,,7,2000,,,25.1,,,,
279,2022-07-13 4:00,23.9,,0.6,140,75,22.1,19.1,1003,1008.6,,,,,10,9,,5,1962,,,25,,,,
279,2022-07-13 5:00,23.4,,1.5,90,77,22.1,19.1,1002,1007.6,,,,,5,5,,5,2000,,,24.8,,,,
279,2022-07-13 6:00,23.3,,0.7,70,78,22.2,19.2,1002.5,1008.1,0,,,,10,9,,6,2000,,,24.9,,,,
279,2022-07-13 7:00,23.8,,0.3,0,77,22.7,19.5,1002.7,1008.3,0,,,,10,1,,6,2000,,,25.5,,,,
279,2022-07-13 8:00,24.2,,0.6,180,75,22.5,19.4,1002.7,1008.3,0,,,,10,3,,47,1985,,,26.8,,,,
279,2022-07-13 9:00,24.9,,1.3,140,73,22.9,19.7,1002.5,1008.1,0,,,,10,1,,7,2000,,,29.4,,,,
279,2022-07-13 10:00,25.3,,1.8,110,72,23.1,19.8,1002.2,1007.8,0,,,,10,3,,8,2000,,,30.8,,,,
279,2022-07-13 11:00,25.9,,1.6,110,71,23.7,20.2,1001.6,1007.2,0,,,,10,3,,7,2000,,,30.8,,,,
279,2022-07-13 12:00,26.7,,1.4,110,67,23.4,20,1001.4,1007,0,,,,10,8,,8,2000,,,33.5,,,,
279,2022-07-13 13:00,26.5,,2.2,110,69,23.8,20.3,1000.4,1006,0,,,,10,1,,7,1954,,,33.4,,,,
279,2022-07-13 14:00,26.7,0,1.7,140,68,23.7,20.2,999.7,1005.2,0,,,,10,5,,8,2000,,,33.3,,,,
279,2022-07-13 15:00,25.5,0.1,1.4,160,75,24.4,20.7,999.7,1005.3,0,,,,10,5,,8,759,,,29.4,,,,
279,2022-07-13 16:00,24.4,0.7,1.8,110,84,25.6,21.5,998.9,1004.4,0,,,,10,8,,7,831,,,27.2,,,,
279,2022-07-13 17:00,24.3,0.5,1.7,110,84,25.5,21.4,998.1,1003.6,0,,,,10,6,,5,922,,,26.1,,,,
279,2022-07-13 18:00,24.2,0.6,2.5,110,81,24.4,20.7,997.2,1002.7,0,,,,10,1,,6,1554,,,25,,,,
279,2022-07-13 19:00,23.7,2,1.5,140,85,24.9,21,996.6,1002.2,0,,,,10,4,,4,1880,,,24.6,,,,
279,2022-07-13 20:00,23.5,9.2,1,320,88,25.3,21.3,996.5,1002.1,0,,,,10,7,,5,1288,,,24.1,,,,
279,2022-07-13 21:00,23.1,7.1,1.6,90,92,26,21.7,996.3,1001.9,,,,,10,6,,5,1404,,,23.9,,,,
279,2022-07-13 22:00,23.7,0.1,1.7,140,86,25.2,21.2,996.2,1001.8,,,,,8,1,,5,1668,,,23.8,,,,
279,2022-07-13 23:00,23.8,,1.2,90,86,25.3,21.3,995.9,1001.5,,,,,9,0,,,2000,,,23.8,,,,
279,2022-07-14 0:00,24.1,,1.7,110,84,25.2,21.2,995.7,1001.2,,,,,9,1,,,1991,,,23.9,,,,
279,2022-07-14 1:00,23,,0.9,270,93,26.1,21.8,995.3,1000.9,,,,,9,0,,,1093,,,23.9,,,,
279,2022-07-14 2:00,22.7,,0.3,0,95,26.1,21.8,994.6,1000.2,,,,,6,4,,27,729,,,23.6,,,,
279,2022-07-14 3:00,22.3,,0.7,290,96,25.8,21.6,993.9,999.5,,,,,7,1,,14,599,,,23.4,,,,
279,2022-07-14 4:00,23,,0.5,250,94,26.3,21.9,993.9,999.5,,,,,9,9,,11,839,,,23.9,,,,
279,2022-07-14 5:00,22.6,,0.5,290,95,26,21.7,994,999.6,,,,,4,4,,10,497,,,23.5,,,,
279,2022-07-14 6:00,22.7,,0.2,0,95,26.1,21.8,994.3,999.9,0,,,,0,0,,,661,,,23.8,,,,
279,2022-07-14 7:00,23.9,,0.2,0,91,26.9,22.3,994.4,999.9,0,,,,9,8,,13,966,,,25.5,,,,
279,2022-07-14 8:00,25,,0.3,0,87,27.6,22.7,994.1,999.7,0,,,,9,1,,15,1137,,,27.1,,,,
279,2022-07-14 9:00,27.9,,0.3,0,75,28.1,23,994,999.5,0.9,,,,8,5,,51,1993,,,31.8,,,,
279,2022-07-14 10:00,29,,1.3,340,70,27.9,22.9,993.9,999.4,0.8,,,,8,8,,9,2000,,,34,,,,
279,2022-07-14 11:00,29.8,,1.8,290,65,27.2,22.5,994.3,999.7,0.8,,,,8,2,,12,2000,,,34.9,,,,
279,2022-07-14 12:00,31.3,,1.8,320,61,27.7,22.8,994,999.4,0.2,,,,8,8,,56,2000,,,36.7,,,,
279,2022-07-14 13:00,31,,2.6,320,58,26,21.7,994,999.4,1,,,,8,0,,,2000,,,38.7,,,,
279,2022-07-14 14:00,31.5,,3.2,320,56,25.8,21.6,994,999.4,1,,,,7,1,,14,2000,,,39.1,,,,
279,2022-07-14 15:00,32,,2.1,320,56,26.6,22.1,994.2,999.6,1,,,,8,6,,15,2000,,,38.9,,,,
279,2022-07-14 16:00,31.5,,1.8,290,54,24.9,21,994.1,999.5,0.9,,,,3,3,,13,2000,,,36.3,,,,
279,2022-07-14 17:00,31.4,,1.5,320,55,25.2,21.2,994.1,999.5,0.9,,,,0,0,,,2000,,,35,,,,
279,2022-07-14 18:00,30.2,,1.4,320,57,24.4,20.7,993.9,999.4,0.5,,,,7,3,,,2000,,,31.4,,,,
279,2022-07-14 19:00,29.4,,1.3,290,62,25.3,21.3,994.4,999.8,0,,,,8,0,,,2000,,,29.4,,,,
279,2022-07-14 20:00,28.2,,0.5,290,68,26,21.7,994.4,999.9,0,,,,9,0,,,2000,,,27.8,,,,
279,2022-07-14 21:00,27.5,,1,340,69,25.2,21.2,994.9,1000.4,,,,,8,0,,,2000,,,26.8,,,,
279,2022-07-14 22:00,26.9,,1.1,320,72,25.5,21.4,995.2,1000.7,,,,,9,0,,,2000,,,26.2,,,,
279,2022-07-14 23:00,26.4,,1,320,73,25,21.1,995.5,1001,,,,,9,7,,71,2000,,,25.6,,,,
279,2022-07-15 0:00,25,,0.4,0,79,24.9,21,995.5,1001.1,,,,,8,0,,,2000,,,25,,,,
279,2022-07-15 1:00,24.4,,0.8,290,82,25,21.1,995.6,1001.1,,,,,6,0,,,2000,,,24.3,,,,
279,2022-07-15 2:00,23.9,,1.2,270,84,24.9,21,995.6,1001.1,,,,,8,0,,,2000,,,23.9,,,,
279,2022-07-15 3:00,23.1,,1.1,290,86,24.3,20.6,995.6,1001.2,,,,,6,0,,,2000,,,23.2,,,,
279,2022-07-15 4:00,22.6,,0,0,87,23.8,20.3,995.5,1001.1,,,,,0,0,,,1659,,,22.6,,,,
279,2022-07-15 5:00,22.1,,0.5,270,91,24.1,20.5,995.8,1001.4,,,,,5,0,,,1070,,,22.3,,,,
279,2022-07-15 6:00,22.3,,0,0,89,23.8,20.3,995.8,1001.4,0,,,,6,0,,,1900,,,22.7,,,,
279,2022-07-15 7:00,24,,1.2,270,80,23.8,20.3,995.9,1001.4,0.6,,,,6,0,,,1946,,,24,,,,
279,2022-07-15 8:00,26,,1.4,290,68,22.8,19.6,995.6,1001.1,1,,,,4,0,,,2000,,,25,,,,
279,2022-07-15 9:00,27.5,,1.3,340,64,23.4,20,995.3,1000.8,1,,,,5,4,,7,2000,,,31.4,,,,
279,2022-07-15 10:00,28.6,,1.9,360,59,22.9,19.7,994.9,1000.4,1,,,,0,0,,,2000,,,36.4,,,,
279,2022-07-15 11:00,28.9,,1.6,320,54,21.4,18.6,995.1,1000.6,0.9,,,,2,2,,10,2000,,,38.7,,,,
279,2022-07-15 12:00,30.6,,2,340,49,21.4,18.6,994.8,1000.3,1,,,,2,2,,13,2000,,,44.4,,,,
279,2022-07-15 13:00,31.5,,2,340,48,22.1,19.1,994.5,999.9,1,,,,6,0,,,2000,,,46.6,,,,
279,2022-07-15 14:00,31.2,,1.8,320,45,20.4,17.8,993.8,999.2,1,,,,7,1,,,2000,,,44.1,,,,
279,2022-07-15 15:00,31.9,,2,320,42,19.7,17.3,993.3,998.7,1,,,,6,0,,,2000,,,46.2,,,,
279,2022-07-15 16:00,31.6,,2.1,320,42,19.5,17.1,993,998.4,1,,,,3,0,,,2000,,,44.2,,,,
279,2022-07-15 17:00,31.6,,1.5,340,44,20.4,17.8,992.5,997.9,0.9,,,,0,0,,,2000,,,42.2,,,,
279,2022-07-15 18:00,31.1,,1.4,290,44,19.9,17.4,992.2,997.6,1,,,,1,0,,,2000,,,38.2,,,,
279,2022-07-15 19:00,29.6,,1.2,290,49,20.2,17.7,992.3,997.7,0.6,,,,0,0,,,2000,,,32.4,,,,
279,2022-07-15 20:00,27,,1.3,270,61,21.7,18.8,992.8,998.3,0,,,,0,0,,,2000,,,29.3,,,,
279,2022-07-15 21:00,25.8,,0.6,270,66,21.8,18.9,993.5,999,,,,,0,0,,,2000,,,27.4,,,,
279,2022-07-15 22:00,24.7,,0.8,270,68,21,18.3,993.9,999.4,,,,,2,0,,,2000,,,26.2,,,,
279,2022-07-15 23:00,23.5,,0.6,290,76,22,19,993.8,999.3,,,,,2,0,,,2000,,,25.2,,,,
279,2022-07-16 0:00,22.7,,0.7,290,79,21.7,18.8,993.5,999.1,,,,,2,0,,,1989,,,24.4,,,,
279,2022-07-16 1:00,22.5,,0.6,270,80,21.7,18.8,993.1,998.7,,,,,1,0,,,1899,,,23.7,,,,
279,2022-07-16 2:00,21.8,,0.7,270,84,21.8,18.9,992.9,998.5,,,,,1,0,,,1735,,,23.2,,,,
279,2022-07-16 3:00,21.2,,0.3,0,86,21.6,18.7,992.9,998.5,,,,,0,0,,,1561,,,22.7,,,,
279,2022-07-16 4:00,20.7,,0.4,0,90,21.8,18.9,993,998.6,,,,,0,0,,,1328,,,22.2,,,,
279,2022-07-16 5:00,20.8,,0.6,270,89,21.8,18.9,993.2,998.8,,,,,0,0,,,1333,,,21.8,,,,
279,2022-07-16 6:00,20.5,,0.4,0,90,21.6,18.7,993.4,999,0,,,,0,0,,,1384,,,22,,,,
279,2022-07-16 7:00,22.3,,0.3,0,82,22,19,993.6,999.2,0.8,,,,0,0,,,1713,,,23.5,,,,
279,2022-07-16 8:00,24.4,,0.4,0,74,22.5,19.4,993.8,999.3,1,,,,0,0,,,2000,,,25.2,,,,
279,2022-07-16 9:00,26.7,,1.4,340,65,22.7,19.5,993.7,999.2,1,,,,1,0,,,2000,,,32.5,,,,
279,2022-07-16 10:00,29.4,,1.1,360,55,22.5,19.4,993.4,998.8,1,,,,0,0,,,2000,,,39.7,,,,
279,2022-07-16 11:00,30.4,,2.2,320,47,20.4,17.8,993,998.4,1,,,,3,1,,15,2000,,,44.9,,,,
279,2022-07-16 12:00,30.5,,1.9,290,47,20.5,17.9,992.8,998.2,0.8,,,,6,2,,18,2000,,,45.2,,,,
279,2022-07-16 13:00,31.8,,1.5,320,45,21,18.3,992.3,997.7,0.7,,,,7,2,,16,2000,,,46.5,,,,
279,2022-07-16 14:00,31.8,,1.4,340,44,20.6,18,991.9,997.3,0.7,,,,7,3,,18,2000,,,46,,,,
279,2022-07-16 15:00,31.1,,1.4,320,48,21.6,18.7,991.8,997.2,0.5,,,,8,4,,25,2000,,,41.8,,,,
279,2022-07-16 16:00,30.3,,1.5,320,51,22,19,992.2,997.6,0,,,,9,5,,28,2000,,,37.2,,,,
279,2022-07-16 17:00,27.2,0,1.5,270,63,22.7,19.5,992.4,997.9,0,,,,10,3,,28,2000,,,33.3,,,,
279,2022-07-16 18:00,27.8,,0.8,270,61,22.7,19.5,992.8,998.3,0,,,,8,2,,38,2000,,,32.5,,,,
279,2022-07-16 19:00,26.8,,1.4,50,67,23.5,20.1,993.6,999.1,0,,,,8,2,,30,2000,,,30.2,,,,
279,2022-07-16 20:00,26,,0.5,360,69,23.1,19.8,994.3,999.8,0,,,,10,5,,12,2000,,,29,,,,
279,2022-07-16 21:00,25.2,,0.4,0,71,22.7,19.5,994.8,1000.4,,,,,8,5,,21,2000,,,27.6,,,,
279,2022-07-16 22:00,24.2,,0.6,270,77,23.2,19.9,995.2,1000.7,,,,,7,0,,,2000,,,26.4,,,,
279,2022-07-16 23:00,23.8,,0.6,290,79,23.2,19.9,995.3,1000.8,,,,,10,3,,11,2000,,,26.3,,,,
279,2022-07-17 0:00,24.1,,0.4,0,79,23.7,20.2,994.9,1000.4,,,,,9,6,,12,2000,,,26.3,,,,
279,2022-07-17 1:00,24.1,,0.2,0,79,23.7,20.2,995.3,1000.8,,,,,9,2,,10,2000,,,26.1,,,,
279,2022-07-17 2:00,23.5,,0.4,0,80,23.1,19.8,994.8,1000.4,,,,,6,2,,,2000,,,24.7,,,,
279,2022-07-17 3:00,23,,0.9,290,81,22.7,19.5,994.7,1000.3,,,,,3,0,,,2000,,,23.9,,,,
279,2022-07-17 4:00,22.4,,0,0,83,22.4,19.3,994.7,1000.3,,,,,7,0,,,2000,,,23.5,,,,
279,2022-07-17 5:00,21.9,,0.1,0,86,22.5,19.4,995.2,1000.8,,,,,4,0,,,2000,,,23,,,,
279,2022-07-17 6:00,22,,0.3,0,85,22.4,19.3,995.6,1001.2,0,,,,7,0,,,2000,,,23,,,,
279,2022-07-17 7:00,24,,0.8,340,77,22.9,19.7,995.9,1001.4,0.8,,,,7,0,,,2000,,,25.2,,,,
279,2022-07-17 8:00,25.6,,0.9,340,70,22.9,19.7,995.9,1001.5,1,,,,6,0,,,2000,,,26.7,,,,
279,2022-07-17 9:00,25.9,,1.1,320,68,22.7,19.5,995.9,1001.4,0.7,,,,9,0,,,2000,,,30.7,,,,
279,2022-07-17 10:00,27.4,,1.5,290,60,21.8,18.9,995.8,1001.3,0.8,,,,9,3,,9,2000,,,36.5,,,,
279,2022-07-17 11:00,28.7,,1.7,340,57,22.4,19.3,995.6,1001.1,0.5,,,,9,5,,10,2000,,,39.8,,,,
279,2022-07-17 12:00,30.1,,2,320,50,21.3,18.5,995.5,1001,0.9,,,,7,4,,13,2000,,,45.1,,,,
279,2022-07-17 13:00,30.8,,2.9,340,49,21.7,18.8,995,1000.4,1,,,,5,1,,16,2000,,,48,,,,
279,2022-07-17 14:00,31.6,,2,340,46,21.3,18.5,994.6,1000,0.9,,,,6,2,,16,2000,,,49.8,,,,
279,2022-07-17 15:00,30.7,,1.8,320,47,20.6,18,994.5,999.9,0.8,,,,8,0,,,2000,,,44.8,,,,
279,2022-07-17 16:00,30.4,,1.6,320,49,21.2,18.4,994.6,1000.1,0.2,,,,10,0,,,2000,,,40.6,,,,
279,2022-07-17 17:00,30,,1.2,320,52,22,19,994.7,1000.2,0.4,,,,8,2,,71,2000,,,37.9,,,,
279,2022-07-17 18:00,29.4,,1,320,55,22.5,19.4,994.3,999.7,0.1,,,,8,1,,,2000,,,34.9,,,,
279,2022-07-17 19:00,28.7,,0.8,290,58,22.8,19.6,994.6,1000.1,0,,,,9,4,,64,2000,,,32,,,,
